user_id,variant,converted,revenue,page_load_ms,platform
u001614,control,0,0.0,2231.3,web
u001615,control,0,0.0,1724.8,web
u001616,control,0,0.0,2373.2,ios
u001617,control,0,0.0,1111.7,web
u001618,control,0,0.0,1467.0,ios
u001619,control,0,0.0,1879.4,web
u001620,control,0,0.0,1652.9,web
u001621,control,0,0.0,2391.2,android
u001622,control,1,93.03,1812.4,android
u001623,control,0,0.0,1635.1,web
u001624,control,0,0.0,1979.4,web
u001625,control,0,0.0,2203.4,ios
u001626,control,0,0.0,1547.9,web
u001627,control,0,0.0,1067.2,ios
u001628,control,0,0.0,1647.2,web
u001629,control,1,15.55,949.4,ios
u001630,control,0,0.0,1997.5,ios
u001631,control,0,0.0,1395.8,web
u001632,control,0,0.0,1965.0,web
u001633,control,0,0.0,1497.1,android
u001634,control,0,0.0,2255.0,web
u001635,control,0,0.0,1963.4,web
u001636,control,0,0.0,2093.3,android
u001637,control,0,0.0,1941.9,web
u001638,control,0,0.0,1782.3,ios
u001639,control,0,0.0,1709.9,ios
u001640,control,0,0.0,2143.5,android
u001641,control,0,0.0,1032.9,android
u001642,control,0,0.0,1962.7,web
u001643,control,0,0.0,1486.4,web
u001644,control,0,0.0,1697.7,ios
u001645,control,0,0.0,1419.9,web
u001646,control,0,0.0,1971.3,ios
u001647,control,0,0.0,1745.1,web
u001648,control,0,0.0,1439.6,web
u001649,control,0,0.0,1811.1,web
u001650,control,0,0.0,2033.5,web
u001651,control,1,59.35,1463.8,web
u001652,control,0,0.0,1267.2,android
u001653,control,0,0.0,1976.8,web
u001654,control,0,0.0,2040.0,web
u001655,control,0,0.0,1944.7,web
u001656,control,0,0.0,1875.9,web
u001657,control,1,34.1,2571.3,ios
u001658,control,0,0.0,1593.5,ios
u001659,control,0,0.0,2179.3,android
u001660,control,0,0.0,1484.4,web
u001661,control,1,57.44,1829.4,web
u001662,control,0,0.0,2405.7,web
u001663,control,0,0.0,955.1,android
u001664,control,0,0.0,1536.0,web
u001665,control,0,0.0,1594.0,android
u001666,control,0,0.0,2030.6,web
u001667,control,0,0.0,2274.3,web
u001668,control,0,0.0,1650.0,web
u001669,control,0,0.0,1602.4,android
u001670,control,0,0.0,1730.9,ios
u001671,control,0,0.0,1778.9,ios
u001672,control,0,0.0,1888.1,ios
u001673,control,0,0.0,894.2,web
u001674,control,0,0.0,1728.4,ios
u001675,control,0,0.0,1168.6,ios
u001676,control,0,0.0,2084.3,ios
u001677,control,0,0.0,2084.7,web
u001678,control,0,0.0,1758.4,web
u001679,control,1,11.16,1768.0,web
u001680,control,0,0.0,1861.9,web
u001681,control,0,0.0,1818.2,web
u001682,control,0,0.0,2176.3,web
u001683,control,0,0.0,1961.5,ios
u001684,control,1,33.63,1719.4,web
u001685,control,0,0.0,1642.7,web
u001686,control,0,0.0,1064.3,android
u001687,control,0,0.0,1507.6,android
u001688,control,0,0.0,1256.9,web
u001689,control,0,0.0,2272.0,web
u001690,control,0,0.0,2488.4,web
u001691,control,0,0.0,1080.4,web
u001692,control,0,0.0,2648.5,web
u001693,control,0,0.0,1642.8,android
u001694,control,0,0.0,2295.9,web
u001695,control,0,0.0,1533.2,web
u001696,control,0,0.0,1508.7,android
u001697,control,0,0.0,2307.1,web
u001698,control,0,0.0,2001.7,ios
u001699,control,0,0.0,1843.1,web
u001700,control,1,40.37,2251.1,web
u001701,control,0,0.0,1798.4,android
u001702,control,0,0.0,1675.7,ios
u001703,control,0,0.0,1803.8,ios
u001704,control,0,0.0,2093.4,web
u001705,control,0,0.0,1547.6,web
u001706,control,0,0.0,1369.9,web
u001707,control,0,0.0,1680.5,ios
u001708,control,0,0.0,1262.2,web
u001709,control,0,0.0,1178.9,web
u001710,control,0,0.0,2030.4,ios
u001711,control,0,0.0,1853.0,ios
u001712,control,0,0.0,1836.6,android
u001713,control,0,0.0,2492.4,web
u001714,control,0,0.0,1418.0,ios
u001715,control,0,0.0,2063.5,ios
u001716,control,0,0.0,1884.2,web
u001717,control,0,0.0,2007.7,web
u001718,control,0,0.0,1512.5,ios
u001719,control,0,0.0,1912.2,web
u001720,control,1,21.48,1757.8,ios
u001721,control,0,0.0,1690.5,android
u001722,control,0,0.0,1763.2,web
u001723,control,0,0.0,2002.9,ios
u001724,control,1,20.67,1670.5,web
u001725,control,0,0.0,1972.7,android
u001726,control,0,0.0,1919.8,web
u001727,control,0,0.0,1632.9,ios
u001728,control,1,90.64,1602.3,web
u001729,control,0,0.0,1817.3,web
u001730,control,0,0.0,1793.6,web
u001731,control,0,0.0,2329.2,web
u001732,control,1,20.3,1761.5,web
u001733,control,0,0.0,1623.7,web
u001734,control,0,0.0,1777.0,ios
u001735,control,0,0.0,2356.1,ios
u001736,control,0,0.0,1768.3,web
u001737,control,0,0.0,1733.8,web
u001738,control,0,0.0,1857.8,web
u001739,control,0,0.0,1424.4,android
u001740,control,0,0.0,1245.3,android
u001741,control,0,0.0,1820.3,web
u001742,control,0,0.0,1888.2,ios
u001743,control,0,0.0,1845.4,web
u001744,control,0,0.0,2699.1,web
u001745,control,0,0.0,1905.3,android
u001746,control,1,17.11,1521.9,web
u001747,control,0,0.0,1862.3,web
u001748,control,0,0.0,1926.1,android
u001749,control,0,0.0,2305.9,ios
u001750,control,0,0.0,2074.6,web
u001751,control,0,0.0,2133.5,web
u001752,control,0,0.0,1701.9,ios
u001753,control,0,0.0,1452.7,web
u001754,control,0,0.0,2006.8,android
u001755,control,0,0.0,1140.1,ios
u001756,control,0,0.0,1144.1,ios
u001757,control,0,0.0,1723.7,android
u001758,control,0,0.0,1854.9,web
u001759,control,0,0.0,1344.8,ios
u001760,control,0,0.0,1136.1,ios
u001761,control,0,0.0,1617.5,ios
u001762,control,0,0.0,1635.2,web
u001763,control,0,0.0,1737.6,web
u001764,control,0,0.0,1289.1,web
u001765,control,0,0.0,1552.8,web
u001766,control,0,0.0,1462.9,web
u001767,control,0,0.0,2039.8,web
u001768,control,0,0.0,1831.9,ios
u001769,control,0,0.0,1670.7,android
u001770,control,0,0.0,1559.6,web
u001771,control,0,0.0,2266.9,web
u001772,control,0,0.0,1951.8,ios
u001773,control,0,0.0,1948.9,web
u001774,control,0,0.0,1590.4,android
u001775,control,0,0.0,1605.3,android
u001776,control,0,0.0,1525.7,android
u001777,control,0,0.0,1680.8,web
u001778,control,0,0.0,1788.9,web
u001779,control,0,0.0,1889.4,web
u001780,control,0,0.0,1759.2,ios
u001781,control,0,0.0,2028.8,web
u001782,control,0,0.0,1562.2,ios
u001783,control,0,0.0,2117.7,android
u001784,control,0,0.0,1592.9,android
u001785,control,0,0.0,1695.0,web
u001786,control,0,0.0,2174.3,web
u001787,control,0,0.0,2017.0,web
u001788,control,0,0.0,2116.2,android
u001789,control,0,0.0,1974.3,web
u001790,control,0,0.0,1903.2,android
u001791,control,0,0.0,1111.3,ios
u001792,control,1,18.59,2300.2,web
u001793,control,0,0.0,1950.7,web
u001794,control,1,86.04,2107.8,android
u001795,control,0,0.0,2467.2,ios
u001796,control,0,0.0,1812.3,ios
u001797,control,0,0.0,2274.6,android
u001798,control,0,0.0,1329.6,ios
u001799,control,0,0.0,1262.1,ios
u001800,control,1,33.64,1852.2,android
u001801,control,0,0.0,2332.4,web
u001802,control,0,0.0,1567.0,android
u001803,control,0,0.0,1212.9,web
u001804,control,0,0.0,2103.5,ios
u001805,control,1,63.51,1382.5,android
u001806,control,0,0.0,2569.4,web
u001807,control,0,0.0,2262.4,android
u001808,control,0,0.0,2290.8,web
u001809,control,0,0.0,1948.2,web
u001810,control,0,0.0,1675.0,web
u001811,control,0,0.0,1627.0,android
u001812,control,0,0.0,1329.4,android
u001813,control,0,0.0,1813.3,web
u001814,control,0,0.0,2100.6,ios
u001815,control,0,0.0,2430.4,android
u001816,control,1,22.83,1590.2,ios
u001817,control,1,50.51,1582.6,ios
u001818,control,0,0.0,1368.0,web
u001819,control,0,0.0,1719.2,android
u001820,control,0,0.0,2106.1,web
u001821,control,0,0.0,1356.5,web
u001822,control,0,0.0,1946.2,ios
u001823,control,0,0.0,1650.5,web
u001824,control,0,0.0,1604.3,android
u001825,control,0,0.0,1750.5,android
u001826,control,0,0.0,1647.8,web
u001827,control,0,0.0,1265.2,ios
u001828,control,0,0.0,2235.5,ios
u001829,control,1,50.66,1989.7,web
u001830,control,0,0.0,2178.9,android
u001831,control,0,0.0,1627.3,ios
u001832,control,0,0.0,1664.8,android
u001833,control,0,0.0,1888.6,web
u001834,control,0,0.0,1508.8,android
u001835,control,0,0.0,2311.2,web
u001836,control,0,0.0,1942.7,ios
u001837,control,0,0.0,1883.8,android
u001838,control,0,0.0,1910.4,web
u001839,control,1,40.88,1832.5,web
u001840,control,0,0.0,2082.3,web
u001841,control,0,0.0,1107.0,ios
u001842,control,0,0.0,1786.1,web
u001843,control,0,0.0,1994.1,web
u001844,control,0,0.0,1697.8,web
u001845,control,0,0.0,1303.0,ios
u001846,control,0,0.0,1481.0,web
u001847,control,0,0.0,1923.9,web
u001848,control,0,0.0,2158.0,ios
u001849,control,0,0.0,2245.2,ios
u001850,control,0,0.0,2131.3,android
u001851,control,0,0.0,1396.7,ios
u001852,control,0,0.0,1946.6,web
u001853,control,0,0.0,1330.3,android
u001854,control,0,0.0,1185.0,ios
u001855,control,0,0.0,1306.6,android
u001856,control,1,21.62,2102.6,web
u001857,control,0,0.0,2208.9,android
u001858,control,0,0.0,1797.5,web
u001859,control,1,84.08,1902.8,ios
u001860,control,0,0.0,2247.7,web
u001861,control,0,0.0,2067.9,ios
u001862,control,0,0.0,1716.6,web
u001863,control,0,0.0,2255.1,ios
u001864,control,0,0.0,1358.5,android
u001865,control,0,0.0,1842.1,ios
u001866,control,1,30.18,1363.0,web
u001867,control,0,0.0,1657.8,ios
u001868,control,0,0.0,1656.9,ios
u001869,control,0,0.0,1429.0,web
u001870,control,0,0.0,1790.5,web
u001871,control,0,0.0,1423.9,android
u001872,control,0,0.0,1396.9,android
u001873,control,0,0.0,2262.7,web
u001874,control,1,5.41,1677.8,web
u001875,control,0,0.0,1793.0,web
u001876,control,1,70.73,1497.7,web
u001877,control,1,73.13,933.5,android
u001878,control,0,0.0,1618.9,ios
u001879,control,0,0.0,1583.8,web
u001880,control,0,0.0,1659.3,ios
u001881,control,0,0.0,1754.3,android
u001882,control,0,0.0,2424.4,web
u001883,control,0,0.0,1820.5,android
u001884,control,0,0.0,1602.1,android
u001885,control,0,0.0,2186.0,web
u001886,control,0,0.0,1789.1,web
u001887,control,0,0.0,2297.8,ios
u001888,control,0,0.0,2362.2,android
u001889,control,0,0.0,2276.6,android
u001890,control,0,0.0,1697.8,web
u001891,control,0,0.0,2076.5,ios
u001892,control,0,0.0,1895.3,ios
u001893,control,0,0.0,1862.6,web
u001894,control,0,0.0,1390.5,web
u001895,control,0,0.0,1416.7,android
u001896,control,1,19.74,2030.7,web
u001897,control,0,0.0,1666.5,web
u001898,control,0,0.0,1655.3,android
u001899,control,0,0.0,1603.6,android
u001900,control,0,0.0,1951.4,web
u001901,control,0,0.0,1779.9,ios
u001902,control,0,0.0,1918.1,android
u001903,control,0,0.0,1542.0,web
u001904,control,0,0.0,2189.6,web
u001905,control,0,0.0,1587.7,ios
u001906,control,0,0.0,1958.6,ios
u001907,control,0,0.0,1839.6,ios
u001908,control,0,0.0,2088.8,web
u001909,control,0,0.0,1913.5,ios
u001910,control,0,0.0,1187.4,android
u001911,control,0,0.0,1832.1,web
u001912,control,0,0.0,1876.4,web
u001913,control,0,0.0,1770.2,ios
u001914,control,0,0.0,1821.2,web
u001915,control,0,0.0,1404.1,android
u001916,control,0,0.0,1330.9,android
u001917,control,0,0.0,1537.9,web
u001918,control,0,0.0,2208.0,ios
u001919,control,0,0.0,1430.9,web
u001920,control,0,0.0,1402.3,ios
u001921,control,0,0.0,2123.9,ios
u001922,control,0,0.0,1505.0,web
u001923,control,0,0.0,2058.8,android
u001924,control,0,0.0,1394.4,ios
u001925,control,0,0.0,1208.9,web
u001926,control,0,0.0,1277.3,web
u001927,control,0,0.0,2029.2,ios
u001928,control,0,0.0,1984.0,web
u001929,control,0,0.0,1906.3,android
u001930,control,0,0.0,1925.1,web
u001931,control,0,0.0,2238.0,web
u001932,control,0,0.0,2091.3,web
u001933,control,0,0.0,2681.8,web
u001934,control,0,0.0,2003.4,web
u001935,control,0,0.0,1347.3,android
u001936,control,0,0.0,1661.7,ios
u001937,control,0,0.0,2258.1,web
u001938,control,0,0.0,1675.1,android
u001939,control,0,0.0,1853.2,ios
u001940,control,1,20.84,1766.2,web
u001941,control,0,0.0,1639.4,web
u001942,control,0,0.0,1797.7,web
u001943,control,1,48.83,1562.5,web
u001944,control,0,0.0,1609.8,android
u001945,control,0,0.0,1562.8,android
u001946,control,0,0.0,1780.1,web
u001947,control,0,0.0,2376.2,ios
u001948,control,0,0.0,1491.7,ios
u001949,control,0,0.0,2174.0,ios
u001950,control,0,0.0,1634.3,web
u001951,control,1,21.51,1669.6,web
u001952,control,0,0.0,1893.3,web
u001953,control,0,0.0,1663.3,android
u001954,control,0,0.0,2504.2,web
u001955,control,1,40.9,1647.9,web
u001956,control,1,6.36,2043.8,android
u001957,control,0,0.0,1644.1,ios
u001958,control,0,0.0,2078.2,web
u001959,control,0,0.0,1916.3,ios
u001960,control,0,0.0,2035.5,web
u001961,control,0,0.0,966.5,web
u001962,control,1,13.57,1255.9,android
u001963,control,0,0.0,2199.3,web
u001964,control,0,0.0,1966.9,web
u001965,control,0,0.0,2004.0,web
u001966,control,0,0.0,2541.2,web
u001967,control,0,0.0,2114.3,web
u001968,control,0,0.0,1900.4,web
u001969,control,0,0.0,2351.2,ios
u001970,control,0,0.0,1452.3,ios
u001971,control,0,0.0,2591.2,web
u001972,control,0,0.0,2061.7,ios
u001973,control,0,0.0,2417.1,ios
u001974,control,0,0.0,2370.9,ios
u001975,control,0,0.0,1251.2,web
u001976,control,0,0.0,1610.6,ios
u001977,control,0,0.0,1056.0,android
u001978,control,0,0.0,1786.1,web
u001979,control,0,0.0,1502.2,web
u001980,control,0,0.0,1467.7,web
u001981,control,0,0.0,1261.6,ios
u001982,control,0,0.0,1722.2,web
u001983,control,0,0.0,1857.9,web
u001984,control,1,86.1,1433.2,android
u001985,control,0,0.0,1471.6,web
u001986,control,0,0.0,1712.4,android
u001987,control,0,0.0,1413.1,ios
u001988,control,0,0.0,2295.7,web
u001989,control,0,0.0,1524.6,ios
u001990,control,0,0.0,1494.0,web
u001991,control,0,0.0,1835.4,web
u001992,control,0,0.0,1775.8,web
u001993,control,0,0.0,1620.3,android
u001994,control,0,0.0,1940.6,web
u001995,control,0,0.0,2243.6,ios
u001996,control,0,0.0,2407.2,ios
u001997,control,0,0.0,1946.8,ios
u001998,control,0,0.0,2010.5,web
u001999,control,0,0.0,1736.2,web
u002000,control,0,0.0,1556.8,android
u002001,control,0,0.0,1782.6,web
u002002,control,0,0.0,2210.7,web
u002003,control,0,0.0,2469.3,ios
u002004,control,0,0.0,1140.7,web
u002005,control,0,0.0,1448.8,web
u002006,control,1,31.86,1646.8,ios
u002007,control,0,0.0,1699.3,android
u002008,control,0,0.0,2006.4,web
u002009,control,0,0.0,2062.5,ios
u002010,control,0,0.0,1726.9,ios
u002011,control,1,21.5,1425.1,web
u002012,control,0,0.0,1576.6,ios
u002013,control,0,0.0,1939.0,ios
u002014,control,0,0.0,1841.8,ios
u002015,control,0,0.0,1682.9,ios
u002016,control,0,0.0,1409.8,web
u002017,control,0,0.0,1675.2,android
u002018,control,0,0.0,1807.5,web
u002019,control,0,0.0,1724.2,android
u002020,control,0,0.0,1899.5,web
u002021,control,0,0.0,1873.0,ios
u002022,control,0,0.0,2049.2,web
u002023,control,0,0.0,1803.9,web
u002024,control,1,89.8,2260.0,web
u002025,control,0,0.0,2043.6,web
u002026,control,0,0.0,2402.6,ios
u002027,control,1,22.32,1556.3,web
u002028,control,1,22.37,1834.9,web
u002029,control,1,17.86,2273.4,web
u002030,control,0,0.0,2030.9,web
u002031,control,0,0.0,1795.2,ios
u002032,control,0,0.0,1585.0,android
u002033,control,0,0.0,1745.9,web
u002034,control,1,12.92,2301.2,ios
u002035,control,0,0.0,1040.0,web
u002036,control,0,0.0,1792.7,web
u002037,control,0,0.0,1722.8,web
u002038,control,0,0.0,1860.0,android
u002039,control,0,0.0,1975.6,web
u002040,control,0,0.0,1773.1,web
u002041,control,1,62.43,1851.9,android
u002042,control,0,0.0,2090.3,android
u002043,control,0,0.0,1885.3,ios
u002044,control,0,0.0,1600.7,web
u002045,control,0,0.0,2055.1,web
u002046,control,0,0.0,1642.7,web
u002047,control,0,0.0,1949.5,web
u002048,control,0,0.0,1954.1,web
u002049,control,0,0.0,2377.8,web
u002050,control,0,0.0,1590.1,android
u002051,control,0,0.0,1825.7,web
u002052,control,0,0.0,1860.3,ios
u002053,control,1,14.6,1950.3,web
u002054,control,0,0.0,1612.9,android
u002055,control,0,0.0,2091.2,web
u002056,control,0,0.0,2097.4,web
u002057,control,0,0.0,1442.2,ios
u002058,control,1,65.18,1408.1,ios
u002059,control,0,0.0,1692.7,ios
u002060,control,0,0.0,1416.1,web
u002061,control,0,0.0,1974.3,web
u002062,control,0,0.0,2033.1,android
u002063,control,0,0.0,2400.3,web
u002064,control,1,23.32,1545.0,ios
u002065,control,0,0.0,1747.7,ios
u002066,control,1,39.25,2073.4,web
u002067,control,0,0.0,1879.4,ios
u002068,control,0,0.0,1532.5,web
u002069,control,1,118.18,1913.1,web
u002070,control,0,0.0,2772.4,web
u002071,control,1,42.22,1405.2,ios
u002072,control,0,0.0,1753.4,ios
u002073,control,0,0.0,2231.2,web
u002074,control,0,0.0,1480.1,android
u002075,control,0,0.0,1642.2,ios
u002076,control,0,0.0,1718.8,web
u002077,control,0,0.0,1704.6,web
u002078,control,0,0.0,2463.4,ios
u002079,control,1,14.18,2129.5,web
u002080,control,0,0.0,1679.0,ios
u002081,control,0,0.0,1320.4,web
u002082,control,0,0.0,1548.0,ios
u002083,control,0,0.0,2092.6,ios
u002084,control,0,0.0,1055.3,web
u002085,control,0,0.0,1785.7,web
u002086,control,0,0.0,2262.2,ios
u002087,control,0,0.0,1396.1,web
u002088,control,0,0.0,1549.2,web
u002089,control,0,0.0,1549.2,web
u002090,control,0,0.0,1545.9,web
u002091,control,0,0.0,1856.7,web
u002092,control,0,0.0,1578.9,web
u002093,control,0,0.0,1642.5,android
u002094,control,1,47.16,1905.9,web
u002095,control,1,95.52,1172.8,android
u002096,control,0,0.0,1978.6,web
u002097,control,0,0.0,1991.2,web
u002098,control,1,15.66,1988.4,web
u002099,control,0,0.0,1754.8,android
u002100,control,1,42.3,1282.5,web
u002101,control,1,10.02,1848.0,ios
u002102,control,0,0.0,1672.0,web
u002103,control,0,0.0,1663.5,android
u002104,control,1,33.48,1738.2,web
u002105,control,0,0.0,1535.3,web
u002106,control,0,0.0,1742.1,ios
u002107,control,0,0.0,1334.2,web
u002108,control,0,0.0,1204.8,web
u002109,control,0,0.0,1618.0,ios
u002110,control,0,0.0,1687.4,android
u002111,control,0,0.0,1727.8,web
u002112,control,0,0.0,1932.5,web
u002113,control,0,0.0,1643.1,web
u002114,control,0,0.0,1818.4,web
u002115,control,0,0.0,2390.7,web
u002116,control,0,0.0,2082.4,android
u002117,control,0,0.0,1622.8,android
u002118,control,0,0.0,1950.4,web
u002119,control,0,0.0,1769.2,web
u002120,control,0,0.0,1695.5,android
u002121,control,0,0.0,2313.8,ios
u002122,control,0,0.0,1399.6,android
u002123,control,0,0.0,1822.0,web
u002124,control,0,0.0,2176.7,android
u002125,control,0,0.0,1973.0,web
u002126,control,0,0.0,1562.4,web
u002127,control,1,21.35,2145.7,web
u002128,control,0,0.0,2019.7,web
u002129,control,0,0.0,1493.5,android
u002130,control,0,0.0,2142.9,android
u002131,control,0,0.0,1415.0,android
u002132,control,0,0.0,2642.5,ios
u002133,control,0,0.0,1275.3,web
u002134,control,0,0.0,2265.0,ios
u002135,control,0,0.0,2150.0,ios
u002136,control,0,0.0,1572.4,web
u002137,control,0,0.0,1399.0,web
u002138,control,0,0.0,1653.8,ios
u002139,control,0,0.0,1497.1,web
u002140,control,0,0.0,2272.3,web
u002141,control,0,0.0,2013.5,web
u002142,control,0,0.0,1600.0,web
u002143,control,1,4.37,1816.7,web
u002144,control,0,0.0,1192.8,ios
u002145,control,0,0.0,1936.4,android
u002146,control,0,0.0,1329.7,ios
u002147,control,0,0.0,1394.9,ios
u002148,control,0,0.0,1572.3,ios
u002149,control,0,0.0,1990.4,android
u002150,control,0,0.0,2090.8,ios
u002151,control,0,0.0,1902.6,android
u002152,control,0,0.0,1978.2,web
u002153,control,0,0.0,2344.9,ios
u002154,control,0,0.0,2102.5,web
u002155,control,0,0.0,1881.8,web
u002156,control,0,0.0,1784.4,web
u002157,control,0,0.0,1551.9,web
u002158,control,0,0.0,2071.6,ios
u002159,control,0,0.0,2866.3,android
u002160,control,0,0.0,1453.4,web
u002161,control,0,0.0,1760.8,web
u002162,control,0,0.0,2244.5,ios
u002163,control,0,0.0,1633.5,web
u002164,control,0,0.0,1136.9,ios
u002165,control,0,0.0,1781.6,ios
u002166,control,0,0.0,1598.7,web
u002167,control,0,0.0,1481.0,ios
u002168,control,0,0.0,2558.9,web
u002169,control,0,0.0,1656.1,android
u002170,control,1,98.26,2275.4,web
u002171,control,1,29.72,2226.4,web
u002172,control,1,43.23,2173.6,web
u002173,control,0,0.0,1102.3,web
u002174,control,0,0.0,1589.4,ios
u002175,control,0,0.0,2250.7,web
u002176,control,0,0.0,1677.0,web
u002177,control,0,0.0,1448.0,ios
u002178,control,0,0.0,1653.1,ios
u002179,control,0,0.0,2028.4,web
u002180,control,0,0.0,1236.0,web
u002181,control,0,0.0,1411.9,android
u002182,control,0,0.0,1696.9,android
u002183,control,1,52.41,1924.2,web
u002184,control,0,0.0,1998.2,ios
u002185,control,0,0.0,1170.7,web
u002186,control,0,0.0,1666.6,web
u002187,control,0,0.0,1352.0,web
u002188,control,0,0.0,1913.0,ios
u002189,control,0,0.0,2371.7,web
u002190,control,0,0.0,1744.6,ios
u002191,control,0,0.0,1446.8,ios
u002192,control,0,0.0,1323.0,web
u002193,control,0,0.0,1891.8,android
u002194,control,0,0.0,1746.7,ios
u002195,control,0,0.0,1305.1,web
u002196,control,0,0.0,1657.7,ios
u002197,control,0,0.0,1936.7,web
u002198,control,0,0.0,1514.7,ios
u002199,control,0,0.0,1899.6,ios
u002200,control,0,0.0,1969.7,web
u002201,control,0,0.0,1554.2,ios
u002202,control,0,0.0,1608.2,android
u002203,control,0,0.0,2022.8,web
u002204,control,0,0.0,1966.9,android
u002205,control,0,0.0,1952.9,web
u002206,control,0,0.0,1530.9,android
u002207,control,0,0.0,2016.1,web
u002208,control,0,0.0,1976.1,ios
u002209,control,1,1.62,1295.7,web
u002210,control,0,0.0,2080.1,ios
u002211,control,0,0.0,1521.0,web
u002212,control,0,0.0,1942.6,android
u002213,control,0,0.0,2374.9,ios
u002214,control,0,0.0,2212.2,ios
u002215,control,0,0.0,1912.2,web
u002216,control,0,0.0,1561.3,android
u002217,control,0,0.0,1955.2,web
u002218,control,0,0.0,1355.3,web
u002219,control,0,0.0,1563.0,web
u002220,control,0,0.0,1523.4,android
u002221,control,0,0.0,2023.1,web
u002222,control,0,0.0,2531.7,ios
u002223,control,0,0.0,2265.9,ios
u002224,control,0,0.0,2070.5,ios
u002225,control,0,0.0,1832.5,web
u002226,control,0,0.0,1690.8,web
u002227,control,0,0.0,1769.0,ios
u002228,control,0,0.0,1877.4,web
u002229,control,0,0.0,2304.4,web
u002230,control,0,0.0,2124.3,web
u002231,control,1,9.22,2637.7,ios
u002232,control,0,0.0,1204.1,web
u002233,control,1,3.6,1701.9,web
u002234,control,0,0.0,2605.3,web
u002235,control,0,0.0,1391.8,android
u002236,control,0,0.0,1855.0,web
u002237,control,1,27.41,2084.2,ios
u002238,control,0,0.0,1506.4,web
u002239,control,0,0.0,1237.2,web
u002240,control,0,0.0,2097.8,web
u002241,control,0,0.0,1801.9,web
u002242,control,0,0.0,2130.8,web
u002243,control,0,0.0,1781.1,web
u002244,control,0,0.0,1435.5,web
u002245,control,0,0.0,1887.1,web
u002246,control,0,0.0,1267.1,web
u002247,control,0,0.0,1696.8,web
u002248,control,0,0.0,1724.9,web
u002249,control,0,0.0,1725.1,ios
u002250,control,0,0.0,1786.6,web
u002251,control,0,0.0,1867.1,android
u002252,control,0,0.0,1529.2,web
u002253,control,0,0.0,2173.6,web
u002254,control,0,0.0,2290.8,web
u002255,control,0,0.0,1945.8,web
u002256,control,0,0.0,1259.5,web
u002257,control,0,0.0,1614.0,web
u002258,control,0,0.0,1666.9,android
u002259,control,1,65.4,1589.9,web
u002260,control,0,0.0,1283.4,ios
u002261,control,0,0.0,1214.9,android
u002262,control,0,0.0,2129.9,web
u002263,control,0,0.0,1549.3,web
u002264,control,0,0.0,2299.7,web
u002265,control,0,0.0,1648.6,web
u002266,control,0,0.0,2412.0,ios
u002267,control,0,0.0,2275.7,web
u002268,control,0,0.0,1332.1,ios
u002269,control,0,0.0,1876.4,web
u002270,control,1,64.4,1238.4,ios
u002271,control,0,0.0,2039.1,android
u002272,control,0,0.0,1366.4,web
u002273,control,0,0.0,1567.5,web
u002274,control,0,0.0,2097.5,android
u002275,control,0,0.0,2051.8,ios
u002276,control,0,0.0,1729.6,ios
u002277,control,1,105.95,1617.5,ios
u002278,control,0,0.0,1362.4,android
u002279,control,1,79.05,1854.3,web
u002280,control,0,0.0,1975.2,web
u002281,control,0,0.0,1580.3,web
u002282,control,0,0.0,1700.0,ios
u002283,control,0,0.0,1571.0,web
u002284,control,0,0.0,1554.6,ios
u002285,control,0,0.0,1047.3,ios
u002286,control,0,0.0,2178.8,ios
u002287,control,0,0.0,1925.6,web
u002288,control,0,0.0,2087.8,web
u002289,control,0,0.0,1754.1,web
u002290,control,1,36.78,1798.0,web
u002291,control,0,0.0,1942.5,web
u002292,control,0,0.0,1787.2,ios
u002293,control,0,0.0,1338.3,web
u002294,control,0,0.0,1779.1,android
u002295,control,0,0.0,1415.7,web
u002296,control,0,0.0,888.4,web
u002297,control,0,0.0,2360.8,web
u002298,control,0,0.0,1720.5,web
u002299,control,0,0.0,1971.1,web
u002300,control,0,0.0,2046.9,ios
u002301,control,0,0.0,1409.3,web
u002302,control,0,0.0,2342.0,web
u002303,control,0,0.0,782.7,ios
u002304,control,0,0.0,1835.5,web
u002305,control,0,0.0,2364.0,web
u002306,control,0,0.0,1920.8,web
u002307,control,0,0.0,1352.6,web
u002308,control,0,0.0,1539.1,ios
u002309,control,0,0.0,2121.9,web
u002310,control,0,0.0,1870.9,web
u002311,control,0,0.0,1724.6,ios
u002312,control,0,0.0,1649.9,web
u002313,control,0,0.0,2098.6,web
u002314,control,0,0.0,1854.6,web
u002315,control,0,0.0,2178.7,web
u002316,control,0,0.0,1440.4,android
u002317,control,0,0.0,1856.7,web
u002318,control,0,0.0,1621.5,web
u002319,control,0,0.0,1863.2,ios
u002320,control,0,0.0,718.1,ios
u002321,control,0,0.0,1689.5,ios
u002322,control,0,0.0,1795.4,web
u002323,control,0,0.0,1664.8,ios
u002324,control,0,0.0,1434.3,web
u002325,control,0,0.0,2132.6,web
u002326,control,0,0.0,2054.9,android
u002327,control,0,0.0,2110.4,ios
u002328,control,0,0.0,1712.7,web
u002329,control,0,0.0,1619.2,web
u002330,control,0,0.0,2320.5,ios
u002331,control,0,0.0,1529.2,web
u002332,control,0,0.0,1831.6,android
u002333,control,1,13.02,1836.9,ios
u002334,control,0,0.0,2189.6,android
u002335,control,0,0.0,2264.2,web
u002336,control,0,0.0,2073.2,android
u002337,control,0,0.0,1927.9,android
u002338,control,0,0.0,2373.5,web
