user_id,variant,converted,revenue,platform
u002217,control,0,0.0,web
u002218,control,1,32.78,ios
u002219,control,1,16.93,web
u002220,control,1,17.32,ios
u002221,control,0,0.0,ios
u002222,control,0,0.0,android
u002223,control,1,62.29,android
u002224,control,0,0.0,android
u002225,control,1,55.33,ios
u002226,control,0,0.0,ios
u002227,control,0,0.0,android
u002228,control,1,92.9,android
u002229,control,1,14.42,web
u002230,control,0,0.0,ios
u002231,control,0,0.0,android
u002232,control,0,0.0,android
u002233,control,0,0.0,web
u002234,control,0,0.0,android
u002235,control,0,0.0,android
u002236,control,0,0.0,web
u002237,control,0,0.0,web
u002238,control,0,0.0,ios
u002239,control,0,0.0,android
u002240,control,0,0.0,web
u002241,control,1,47.27,ios
u002242,control,0,0.0,ios
u002243,control,0,0.0,ios
u002244,control,0,0.0,ios
u002245,control,0,0.0,ios
u002246,control,0,0.0,web
u002247,control,0,0.0,ios
u002248,control,1,125.5,web
u002249,control,1,6.76,ios
u002250,control,0,0.0,web
u002251,control,0,0.0,web
u002252,control,0,0.0,ios
u002253,control,0,0.0,android
u002254,control,0,0.0,ios
u002255,control,1,210.98,ios
u002256,control,1,50.19,ios
u002257,control,0,0.0,ios
u002258,control,0,0.0,web
u002259,control,1,27.23,web
u002260,control,1,37.89,android
u002261,control,0,0.0,android
u002262,control,0,0.0,android
u002263,control,1,50.12,android
u002264,control,1,7.08,ios
u002265,control,0,0.0,web
u002266,control,0,0.0,android
u002267,control,0,0.0,ios
u002268,control,0,0.0,web
u002269,control,0,0.0,ios
u002270,control,0,0.0,web
u002271,control,0,0.0,web
u002272,control,0,0.0,android
u002273,control,1,36.7,web
u002274,control,1,106.9,android
u002275,control,1,29.73,android
u002276,control,1,13.13,android
u002277,control,1,11.61,ios
u002278,control,0,0.0,android
u002279,control,1,24.39,ios
u002280,control,1,61.07,web
u002281,control,0,0.0,android
u002282,control,0,0.0,android
u002283,control,1,16.37,android
u002284,control,1,124.81,android
u002285,control,1,52.95,ios
u002286,control,0,0.0,android
u002287,control,0,0.0,ios
u002288,control,1,27.82,ios
u002289,control,1,37.44,ios
u002290,control,1,23.42,ios
u002291,control,0,0.0,ios
u002292,control,1,40.09,web
u002293,control,0,0.0,android
u002294,control,1,14.62,android
u002295,control,0,0.0,ios
u002296,control,0,0.0,android
u002297,control,0,0.0,ios
u002298,control,0,0.0,web
u002299,control,0,0.0,web
u002300,control,0,0.0,ios
u002301,control,1,36.47,android
u002302,control,0,0.0,web
u002303,control,0,0.0,android
u002304,control,1,22.62,ios
u002305,control,0,0.0,web
u002306,control,1,30.95,web
u002307,control,1,60.25,web
u002308,control,1,30.3,web
u002309,control,0,0.0,ios
u002310,control,0,0.0,web
u002311,control,0,0.0,ios
u002312,control,0,0.0,ios
u002313,control,0,0.0,android
u002314,control,1,14.74,android
u002315,control,0,0.0,android
u002316,control,1,37.29,web
u002317,control,0,0.0,web
u002318,control,1,4.89,ios
u002319,control,0,0.0,web
u002320,control,0,0.0,ios
u002321,control,1,73.55,web
u002322,control,1,40.19,ios
u002323,control,1,38.59,web
u002324,control,0,0.0,web
u002325,control,0,0.0,ios
u002326,control,0,0.0,ios
u002327,control,0,0.0,android
u002328,control,0,0.0,web
u002329,control,0,0.0,ios
u002330,control,0,0.0,ios
u002331,control,0,0.0,android
u002332,control,0,0.0,ios
u002333,control,1,42.76,android
u002334,control,0,0.0,ios
u002335,control,0,0.0,ios
u002336,control,0,0.0,android
u002337,control,0,0.0,web
u002338,control,0,0.0,android
u002339,control,1,40.42,ios
u002340,control,0,0.0,ios
u002341,control,0,0.0,android
u002342,control,0,0.0,android
u002343,control,0,0.0,ios
u002344,control,1,94.33,android
u002345,control,1,23.14,web
u002346,control,1,26.57,web
u002347,control,0,0.0,web
u002348,control,0,0.0,web
u002349,control,1,36.17,ios
u002350,control,1,119.38,ios
u002351,control,1,56.13,web
u002352,control,1,10.78,web
u002353,control,1,19.54,android
u002354,control,0,0.0,web
u002355,control,0,0.0,web
u002356,control,0,0.0,android
u002357,control,0,0.0,android
u002358,control,0,0.0,ios
u002359,control,0,0.0,android
u002360,control,1,31.26,android
u002361,control,0,0.0,web
u002362,control,0,0.0,web
u002363,control,1,36.64,android
u002364,control,0,0.0,web
u002365,control,1,27.12,android
u002366,control,0,0.0,android
u002367,control,0,0.0,android
u002368,control,1,72.6,web
u002369,control,1,15.32,android
u002370,control,0,0.0,android
u002371,control,1,77.67,ios
u002372,control,1,49.36,web
u002373,control,0,0.0,web
u002374,control,0,0.0,web
u002375,control,0,0.0,ios
u002376,control,1,24.7,web
u002377,control,0,0.0,ios
u002378,control,1,86.37,android
u002379,control,0,0.0,android
u002380,control,1,47.84,web
u002381,control,1,13.56,web
u002382,control,0,0.0,ios
u002383,control,0,0.0,web
u002384,control,1,46.26,ios
u002385,control,1,41.4,ios
u002386,control,0,0.0,android
u002387,control,0,0.0,web
u002388,control,1,33.4,web
u002389,control,0,0.0,web
u002390,control,1,23.23,ios
u002391,control,1,10.25,web
u002392,control,1,81.76,ios
u002393,control,0,0.0,ios
u002394,control,0,0.0,android
u002395,control,0,0.0,web
u002396,control,0,0.0,web
u002397,control,1,155.91,web
u002398,control,1,94.57,web
u002399,control,0,0.0,ios
u002400,control,1,37.19,ios
u002401,control,0,0.0,android
u002402,control,0,0.0,ios
u002403,control,1,58.57,ios
u002404,control,0,0.0,web
u002405,control,0,0.0,web
u002406,control,0,0.0,android
u002407,control,0,0.0,ios
u002408,control,0,0.0,android
u002409,control,1,71.7,android
u002410,control,0,0.0,ios
u002411,control,0,0.0,web
u002412,control,1,143.53,ios
u002413,control,0,0.0,android
u002414,control,1,20.59,ios
u002415,control,0,0.0,android
u002416,control,1,39.36,ios
u002417,control,0,0.0,android
u002418,control,1,16.1,ios
u002419,control,1,43.86,android
u002420,control,0,0.0,ios
u002421,control,0,0.0,android
u002422,control,0,0.0,web
u002423,control,0,0.0,web
u002424,control,0,0.0,ios
u002425,control,0,0.0,web
u002426,control,1,15.88,android
u002427,control,0,0.0,android
u002428,control,0,0.0,web
u002429,control,0,0.0,web
u002430,control,1,24.22,web
u002431,control,1,74.38,web
u002432,control,1,33.78,ios
u002433,control,0,0.0,web
u002434,control,0,0.0,android
u002435,control,0,0.0,ios
u002436,control,0,0.0,android
u002437,control,0,0.0,android
u002438,control,1,21.17,ios
u002439,control,1,59.65,ios
u002440,control,0,0.0,ios
u002441,control,1,110.91,android
u002442,control,0,0.0,android
u002443,control,1,37.19,android
u002444,control,0,0.0,web
u002445,control,0,0.0,android
u002446,control,0,0.0,ios
u002447,control,1,13.87,web
u002448,control,1,48.66,ios
u002449,control,0,0.0,android
u002450,control,1,29.31,ios
u002451,control,0,0.0,android
u002452,control,0,0.0,android
u002453,control,0,0.0,ios
u002454,control,1,57.4,android
u002455,control,0,0.0,ios
u002456,control,1,22.72,web
u002457,control,1,25.8,web
u002458,control,0,0.0,android
u002459,control,0,0.0,web
u002460,control,0,0.0,android
u002461,control,0,0.0,ios
u002462,control,0,0.0,web
u002463,control,0,0.0,web
u002464,control,0,0.0,android
u002465,control,1,19.17,ios
u002466,control,1,7.86,web
u002467,control,1,51.77,android
u002468,control,0,0.0,ios
u002469,control,0,0.0,web
u002470,control,0,0.0,ios
u002471,control,0,0.0,web
u002472,control,0,0.0,web
u002473,control,1,65.38,android
u002474,control,0,0.0,android
u002475,control,0,0.0,web
u002476,control,1,95.71,web
u002477,control,0,0.0,web
u002478,control,0,0.0,ios
u002479,control,0,0.0,ios
u002480,control,0,0.0,android
u002481,control,0,0.0,ios
u002482,control,0,0.0,ios
u002483,control,1,81.69,android
u002484,control,0,0.0,web
u002485,control,0,0.0,web
u002486,control,0,0.0,web
u002487,control,0,0.0,web
u002488,control,1,55.96,android
u002489,control,1,17.63,web
u002490,control,0,0.0,android
u002491,control,0,0.0,android
u002492,control,0,0.0,ios
u002493,control,0,0.0,web
u002494,control,0,0.0,ios
u002495,control,0,0.0,web
u002496,control,0,0.0,web
u002497,control,0,0.0,ios
u002498,control,0,0.0,android
u002499,control,0,0.0,android
u002500,control,0,0.0,web
u002501,control,0,0.0,web
u002502,control,0,0.0,ios
u002503,control,0,0.0,web
u002504,control,0,0.0,web
u002505,control,1,31.12,ios
u002506,control,1,27.94,web
u002507,control,0,0.0,android
u002508,control,0,0.0,android
u002509,control,0,0.0,ios
u002510,control,0,0.0,web
u002511,control,0,0.0,android
u002512,control,0,0.0,android
u002513,control,1,161.07,ios
u002514,control,0,0.0,ios
u002515,control,1,43.22,web
u002516,control,1,16.14,web
u002517,control,0,0.0,web
u002518,control,0,0.0,ios
u002519,control,1,140.23,android
u002520,control,0,0.0,web
u002521,control,0,0.0,ios
u002522,control,1,33.63,web
u002523,control,1,7.38,android
u002524,control,0,0.0,ios
u002525,control,0,0.0,ios
u002526,control,1,21.99,ios
u002527,control,0,0.0,ios
u002528,control,1,20.13,android
u002529,control,0,0.0,web
u002530,control,0,0.0,ios
u002531,control,1,23.46,web
u002532,control,1,112.83,android
u002533,control,0,0.0,android
u002534,control,0,0.0,ios
u002535,control,1,6.22,web
u002536,control,0,0.0,ios
u002537,control,1,43.15,ios
u002538,control,0,0.0,android
u002539,control,0,0.0,ios
u002540,control,1,85.44,android
u002541,control,1,36.51,ios
u002542,control,1,9.58,android
u002543,control,0,0.0,ios
u002544,control,1,30.65,android
u002545,control,1,26.18,ios
u002546,control,0,0.0,android
u002547,control,0,0.0,web
u002548,control,0,0.0,ios
u002549,control,1,15.3,android
u002550,control,0,0.0,android
u002551,control,0,0.0,ios
u002552,control,0,0.0,web
u002553,control,0,0.0,android
u002554,control,1,83.09,android
u002555,control,1,76.41,web
u002556,control,0,0.0,web
u002557,control,1,38.42,ios
u002558,control,0,0.0,android
u002559,control,1,9.11,ios
u002560,control,1,32.93,android
u002561,control,1,16.75,web
u002562,control,0,0.0,ios
u002563,control,0,0.0,web
u002564,control,0,0.0,ios
u002565,control,0,0.0,android
u002566,control,0,0.0,android
u002567,control,1,56.67,ios
u002568,control,0,0.0,web
u002569,control,0,0.0,ios
u002570,control,0,0.0,android
u002571,control,1,12.95,web
u002572,control,0,0.0,web
u002573,control,0,0.0,ios
u002574,control,1,183.73,ios
u002575,control,1,40.55,web
u002576,control,1,83.79,web
u002577,control,1,45.35,web
u002578,control,0,0.0,android
u002579,control,0,0.0,web
u002580,control,0,0.0,web
u002581,control,0,0.0,ios
u002582,control,0,0.0,web
u002583,control,0,0.0,web
u002584,control,0,0.0,ios
u002585,control,0,0.0,ios
u002586,control,0,0.0,ios
u002587,control,1,119.79,web
u002588,control,0,0.0,android
u002589,control,1,72.43,android
u002590,control,0,0.0,ios
u002591,control,0,0.0,android
u002592,control,0,0.0,android
u002593,control,0,0.0,android
u002594,control,0,0.0,ios
u002595,control,0,0.0,android
u002596,control,1,61.67,android
u002597,control,1,38.64,web
u002598,control,0,0.0,web
u002599,control,0,0.0,android
u002600,control,1,61.85,android
u002601,control,0,0.0,android
u002602,control,1,87.38,ios
u002603,control,0,0.0,web
u002604,control,1,13.01,ios
u002605,control,0,0.0,ios
u002606,control,1,49.37,web
u002607,control,0,0.0,web
u002608,control,0,0.0,ios
u002609,control,0,0.0,ios
u002610,control,0,0.0,ios
u002611,control,1,37.81,web
u002612,control,1,40.84,web
u002613,control,0,0.0,ios
u002614,control,0,0.0,web
u002615,control,0,0.0,ios
u002616,control,0,0.0,web
u002617,control,1,72.15,web
u002618,control,1,26.67,web
u002619,control,0,0.0,web
u002620,control,0,0.0,ios
u002621,control,1,26.54,android
u002622,control,0,0.0,android
u002623,control,0,0.0,android
u002624,control,1,34.52,ios
u002625,control,1,170.23,ios
u002626,control,1,171.17,web
u002627,control,1,98.06,ios
u002628,control,1,104.96,ios
u002629,control,0,0.0,android
u002630,control,0,0.0,ios
u002631,control,0,0.0,web
u002632,control,0,0.0,android
u002633,control,1,38.1,web
u002634,control,1,43.34,ios
u002635,control,0,0.0,ios
u002636,control,0,0.0,web
u002637,control,0,0.0,ios
u002638,control,0,0.0,android
u002639,control,1,18.79,ios
u002640,control,0,0.0,ios
u002641,control,0,0.0,ios
u002642,control,0,0.0,web
u002643,control,0,0.0,ios
u002644,control,1,38.98,ios
u002645,control,1,26.89,ios
u002646,control,0,0.0,ios
u002647,control,0,0.0,web
u002648,control,0,0.0,ios
u002649,control,0,0.0,ios
u002650,control,1,19.11,ios
u002651,control,0,0.0,ios
u002652,control,0,0.0,ios
u002653,control,1,9.82,android
u002654,control,0,0.0,web
u002655,control,0,0.0,web
u002656,control,0,0.0,ios
u002657,control,0,0.0,ios
u002658,control,0,0.0,ios
u002659,control,0,0.0,android
u002660,control,0,0.0,android
u002661,control,0,0.0,web
u002662,control,0,0.0,web
u002663,control,0,0.0,web
u002664,control,0,0.0,android
u002665,control,0,0.0,ios
u002666,control,0,0.0,android
u002667,control,1,10.37,web
u002668,control,1,19.64,web
u002669,control,0,0.0,web
u002670,control,0,0.0,ios
u002671,control,1,46.66,ios
u002672,control,0,0.0,android
u002673,control,1,76.74,android
u002674,control,1,59.31,ios
u002675,control,0,0.0,web
u002676,control,0,0.0,web
u002677,control,0,0.0,ios
u002678,control,0,0.0,android
u002679,control,0,0.0,android
u002680,control,0,0.0,web
u002681,control,0,0.0,web
u002682,control,1,168.66,android
u002683,control,0,0.0,web
u002684,control,0,0.0,android
u002685,control,0,0.0,ios
u002686,control,0,0.0,ios
u002687,control,1,29.34,android
u002688,control,0,0.0,android
u002689,control,1,12.42,android
u002690,control,0,0.0,android
u002691,control,1,20.42,ios
u002692,control,0,0.0,ios
u002693,control,0,0.0,android
u002694,control,0,0.0,android
u002695,control,1,20.63,ios
u002696,control,0,0.0,web
u002697,control,0,0.0,android
u002698,control,1,49.04,web
u002699,control,0,0.0,android
u002700,control,0,0.0,ios
u002701,control,0,0.0,android
u002702,control,0,0.0,web
u002703,control,0,0.0,web
u002704,control,0,0.0,android
u002705,control,0,0.0,ios
u002706,control,0,0.0,android
u002707,control,1,27.68,android
u002708,control,1,8.68,ios
u002709,control,0,0.0,android
u002710,control,0,0.0,ios
u002711,control,0,0.0,android
u002712,control,0,0.0,android
u002713,control,0,0.0,android
u002714,control,1,33.82,android
u002715,control,0,0.0,android
u002716,control,0,0.0,ios
u002717,control,0,0.0,android
u002718,control,1,21.73,web
u002719,control,1,44.35,web
u002720,control,0,0.0,web
u002721,control,0,0.0,ios
u002722,control,0,0.0,web
u002723,control,0,0.0,web
u002724,control,0,0.0,web
u002725,control,0,0.0,web
u002726,control,1,55.92,web
u002727,control,1,24.24,ios
u002728,control,1,17.62,android
u002729,control,0,0.0,web
u002730,control,1,8.35,android
u002731,control,1,27.67,android
u002732,control,0,0.0,web
u002733,control,0,0.0,android
u002734,control,1,8.12,android
u002735,control,0,0.0,ios
u002736,control,1,53.27,ios
u002737,control,0,0.0,web
u002738,control,1,16.02,web
u002739,control,0,0.0,ios
u002740,control,0,0.0,android
u002741,control,1,91.89,android
u002742,control,1,47.22,ios
u002743,control,1,17.98,android
u002744,control,0,0.0,web
u002745,control,0,0.0,android
u002746,control,0,0.0,ios
u002747,control,0,0.0,ios
u002748,control,0,0.0,web
u002749,control,0,0.0,ios
u002750,control,0,0.0,android
u002751,control,0,0.0,ios
u002752,control,1,5.4,android
u002753,control,1,75.45,web
u002754,control,0,0.0,ios
u002755,control,1,21.68,web
u002756,control,1,56.82,ios
u002757,control,1,38.22,android
u002758,control,1,56.36,android
u002759,control,1,36.07,web
u002760,control,1,14.35,ios
u002761,control,0,0.0,ios
u002762,control,0,0.0,android
u002763,control,0,0.0,web
u002764,control,0,0.0,ios
u002765,control,1,27.48,web
u002766,control,0,0.0,ios
u002767,control,0,0.0,web
u002768,control,1,45.39,android
u002769,control,0,0.0,android
u002770,control,0,0.0,android
u002771,control,0,0.0,ios
u002772,control,1,38.18,ios
u002773,control,1,78.37,android
u002774,control,1,43.95,android
u002775,control,1,60.54,web
u002776,control,0,0.0,ios
u002777,control,0,0.0,android
u002778,control,0,0.0,web
u002779,control,0,0.0,ios
u002780,control,0,0.0,web
u002781,control,0,0.0,android
u002782,control,1,17.76,web
u002783,control,1,30.68,web
u002784,control,0,0.0,web
u002785,control,0,0.0,ios
u002786,control,0,0.0,android
u002787,control,0,0.0,ios
u002788,control,1,8.86,web
u002789,control,0,0.0,web
u002790,control,1,74.75,web
u002791,control,1,12.25,android
u002792,control,0,0.0,android
u002793,control,1,26.94,android
u002794,control,0,0.0,android
u002795,control,1,194.52,ios
u002796,control,0,0.0,web
u002797,control,1,17.65,ios
u002798,control,1,42.45,ios
u002799,control,0,0.0,ios
u002800,control,0,0.0,web
u002801,control,1,12.79,android
u002802,control,0,0.0,ios
u002803,control,1,95.55,ios
u002804,control,0,0.0,android
u002805,control,1,6.88,web
u002806,control,0,0.0,android
u002807,control,1,66.77,web
u002808,control,0,0.0,ios
u002809,control,1,29.19,web
u002810,control,1,14.29,web
u002811,control,1,39.56,web
u002812,control,1,34.9,ios
u002813,control,0,0.0,ios
u002814,control,1,74.71,android
u002815,control,1,13.03,android
u002816,control,0,0.0,ios
u002817,control,1,26.93,ios
u002818,control,0,0.0,android
u002819,control,1,20.2,web
u002820,control,0,0.0,web
u002821,control,0,0.0,ios
u002822,control,1,20.93,android
u002823,control,1,8.9,ios
u002824,control,0,0.0,android
u002825,control,0,0.0,ios
u002826,control,0,0.0,ios
u002827,control,0,0.0,android
u002828,control,1,33.92,web
u002829,control,0,0.0,android
u002830,control,1,17.9,android
u002831,control,1,20.54,android
u002832,control,0,0.0,android
u002833,control,1,54.86,ios
u002834,control,1,44.97,web
u002835,control,1,115.87,android
u002836,control,0,0.0,ios
u002837,control,1,42.37,web
u002838,control,0,0.0,android
u002839,control,1,22.52,web
u002840,control,0,0.0,web
u002841,control,0,0.0,web
u002842,control,0,0.0,android
u002843,control,1,26.57,android
u002844,control,0,0.0,ios
u002845,control,0,0.0,ios
u002846,control,0,0.0,web
u002847,control,1,26.32,ios
u002848,control,0,0.0,ios
u002849,control,0,0.0,android
u002850,control,0,0.0,android
u002851,control,1,10.27,web
u002852,control,0,0.0,android
u002853,control,0,0.0,android
u002854,control,0,0.0,web
u002855,control,0,0.0,android
u002856,control,0,0.0,android
u002857,control,0,0.0,web
u002858,control,1,38.88,android
u002859,control,1,33.83,android
u002860,control,1,19.68,ios
u002861,control,1,20.97,ios
u002862,control,0,0.0,android
u002863,control,1,63.05,android
u002864,control,0,0.0,android
u002865,control,0,0.0,android
u002866,control,0,0.0,web
u002867,control,0,0.0,android
u002868,control,0,0.0,ios
u002869,control,1,83.03,android
u002870,control,0,0.0,android
u002871,control,1,28.18,android
u002872,control,1,57.99,web
u002873,control,1,17.54,web
u002874,control,0,0.0,android
u002875,control,0,0.0,android
u002876,control,0,0.0,web
u002877,control,0,0.0,android
u002878,control,1,202.77,ios
u002879,control,0,0.0,ios
u002880,control,1,136.68,android
u002881,control,0,0.0,ios
u002882,control,0,0.0,web
u002883,control,1,12.49,web
u002884,control,0,0.0,android
u002885,control,0,0.0,web
u002886,control,0,0.0,web
u002887,control,1,13.75,web
u002888,control,0,0.0,android
u002889,control,0,0.0,ios
u002890,control,1,56.94,android
u002891,control,0,0.0,android
u002892,control,1,4.97,web
u002893,control,1,10.48,web
u002894,control,0,0.0,web
u002895,control,0,0.0,web
u002896,control,0,0.0,android
u002897,control,0,0.0,ios
u002898,control,0,0.0,android
u002899,control,0,0.0,web
u002900,control,0,0.0,ios
u002901,control,0,0.0,android
u002902,control,1,53.25,web
u002903,control,0,0.0,ios
u002904,control,0,0.0,web
u002905,control,0,0.0,web
u002906,control,0,0.0,android
u002907,control,1,50.28,android
u002908,control,0,0.0,web
u002909,control,1,42.48,android
u002910,control,0,0.0,web
u002911,control,0,0.0,android
u002912,control,0,0.0,ios
u002913,control,0,0.0,android
u002914,control,0,0.0,web
u002915,control,0,0.0,web
u002916,control,0,0.0,ios
u002917,control,1,54.7,web
u002918,control,0,0.0,ios
u002919,control,1,11.14,android
u002920,control,0,0.0,android
u002921,control,0,0.0,android
u002922,control,0,0.0,web
u002923,control,0,0.0,web
u002924,control,1,41.43,ios
u002925,control,0,0.0,ios
u002926,control,0,0.0,android
u002927,control,0,0.0,android
u002928,control,1,69.31,android
u002929,control,1,40.35,web
u002930,control,0,0.0,android
u002931,control,0,0.0,android
u002932,control,1,91.49,android
u002933,control,1,41.57,web
u002934,control,1,6.47,web
u002935,control,0,0.0,android
u002936,control,1,35.71,android
u002937,control,0,0.0,ios
u002938,control,0,0.0,android
u002939,control,0,0.0,android
u002940,control,1,59.73,web
u002941,control,0,0.0,ios
u002942,control,0,0.0,web
u002943,control,1,13.43,web
u002944,control,0,0.0,web
u002945,control,0,0.0,android
u002946,control,1,12.69,ios
u002947,control,1,23.83,ios
u002948,control,0,0.0,web
u002949,control,0,0.0,android
u002950,control,0,0.0,ios
u002951,control,1,28.06,web
u002952,control,0,0.0,android
u002953,control,1,48.32,android
u002954,control,1,100.63,android
u002955,control,1,36.21,android
u002956,control,1,36.58,ios
u002957,control,0,0.0,android
u002958,control,0,0.0,android
u002959,control,0,0.0,android
u002960,control,0,0.0,ios
u002961,control,0,0.0,web
u002962,control,1,46.3,android
u002963,control,0,0.0,ios
u002964,control,1,37.61,ios
u002965,control,1,150.02,web
u002966,control,0,0.0,ios
u002967,control,1,11.52,android
u002968,control,0,0.0,ios
u002969,control,0,0.0,android
u002970,control,1,115.26,android
u002971,control,1,177.88,web
u002972,control,0,0.0,web
u002973,control,0,0.0,android
u002974,control,0,0.0,ios
u002975,control,1,89.69,android
u002976,control,0,0.0,ios
u002977,control,1,33.22,ios
u002978,control,0,0.0,ios
u002979,control,1,16.85,android
u002980,control,0,0.0,android
u002981,control,0,0.0,android
u002982,control,0,0.0,ios
u002983,control,0,0.0,web
u002984,control,0,0.0,web
u002985,control,0,0.0,web
u002986,control,0,0.0,web
u002987,control,0,0.0,web
u002988,control,0,0.0,ios
u002989,control,0,0.0,web
u002990,control,0,0.0,web
u002991,control,0,0.0,android
u002992,control,1,25.49,ios
u002993,control,1,40.18,web
u002994,control,0,0.0,android
u002995,control,0,0.0,ios
u002996,control,1,35.35,ios
u002997,control,1,22.88,android
u002998,control,0,0.0,web
u002999,control,1,32.09,web
u003000,control,1,29.91,web
u003001,control,0,0.0,web
u003002,control,1,65.27,android
u003003,control,0,0.0,ios
u003004,control,1,10.09,ios
u003005,control,0,0.0,android
u003006,control,0,0.0,ios
u003007,control,0,0.0,android
u003008,control,1,103.27,web
u003009,control,1,19.26,web
u003010,control,0,0.0,ios
u003011,control,0,0.0,android
u003012,control,0,0.0,web
u003013,control,1,35.4,ios
u003014,control,1,19.45,web
u003015,control,1,127.94,android
u003016,control,1,37.82,android
u003017,control,0,0.0,ios
u003018,control,1,17.67,web
u003019,control,0,0.0,ios
u003020,control,0,0.0,android
u003021,control,0,0.0,ios
u003022,control,0,0.0,ios
u003023,control,1,23.92,ios
u003024,control,1,12.4,web
u003025,control,0,0.0,ios
u003026,control,1,55.08,ios
u003027,control,0,0.0,android
u003028,control,0,0.0,android
u003029,control,0,0.0,ios
u003030,control,0,0.0,web
u003031,control,1,48.65,ios
u003032,control,0,0.0,ios
u003033,control,0,0.0,android
u003034,control,1,44.13,web
u003035,control,0,0.0,android
u003036,control,1,9.44,web
u003037,control,0,0.0,web
u003038,control,1,9.75,ios
u003039,control,0,0.0,android
u003040,control,0,0.0,android
u003041,control,1,19.0,android
u003042,control,0,0.0,android
u003043,control,0,0.0,web
u003044,control,0,0.0,android
u003045,control,1,48.15,android
u003046,control,1,45.61,web
u003047,control,0,0.0,web
u003048,control,0,0.0,android
u003049,control,0,0.0,ios
u003050,control,1,16.42,android
u003051,control,1,21.32,android
u003052,control,0,0.0,android
u003053,control,0,0.0,android
u003054,control,0,0.0,ios
u003055,control,1,53.43,ios
u003056,control,0,0.0,web
u003057,control,1,4.71,web
u003058,control,1,32.48,web
u003059,control,0,0.0,web
u003060,control,0,0.0,web
u003061,control,0,0.0,ios
u003062,control,1,46.8,ios
u003063,control,0,0.0,web
u003064,control,0,0.0,web
u003065,control,1,46.33,android
u003066,control,0,0.0,ios
u003067,control,1,5.87,android
u003068,control,1,34.37,android
u003069,control,1,15.39,web
u003070,control,1,17.08,ios
u003071,control,0,0.0,ios
u003072,control,0,0.0,android
u003073,control,0,0.0,android
u003074,control,0,0.0,android
u003075,control,0,0.0,android
u003076,control,0,0.0,web
u003077,control,1,132.26,ios
u003078,control,0,0.0,android
u003079,control,1,88.97,ios
u003080,control,0,0.0,web
u003081,control,0,0.0,web
u003082,control,0,0.0,ios
u003083,control,0,0.0,android
u003084,control,0,0.0,web
u003085,control,0,0.0,android
u003086,control,1,46.96,web
u003087,control,0,0.0,ios
u003088,control,0,0.0,ios
u003089,control,0,0.0,android
u003090,control,0,0.0,ios
u003091,control,1,19.88,ios
u003092,control,0,0.0,android
u003093,control,0,0.0,android
u003094,control,1,43.65,ios
u003095,control,0,0.0,ios
u003096,control,0,0.0,ios
u003097,control,0,0.0,web
u003098,control,0,0.0,ios
u003099,control,1,31.54,android
u003100,control,1,22.81,ios
u003101,control,1,8.54,ios
u003102,control,0,0.0,web
u003103,control,0,0.0,ios
u003104,control,0,0.0,ios
u003105,control,0,0.0,ios
u003106,control,1,57.93,web
u003107,control,0,0.0,web
u003108,control,0,0.0,android
u003109,control,0,0.0,ios
u003110,control,0,0.0,ios
u003111,control,1,140.66,android
u003112,control,1,107.1,web
u003113,control,1,16.26,web
u003114,control,0,0.0,ios
u003115,control,0,0.0,android
u003116,control,0,0.0,ios
u003117,control,0,0.0,web
u003118,control,0,0.0,android
u003119,control,1,7.24,android
u003120,control,0,0.0,ios
u003121,control,0,0.0,android
u003122,control,1,37.23,ios
u003123,control,1,29.59,web
u003124,control,0,0.0,ios
u003125,control,1,57.17,web
u003126,control,0,0.0,ios
u003127,control,1,22.5,android
u003128,control,1,5.61,android
u003129,control,0,0.0,ios
u003130,control,0,0.0,web
u003131,control,0,0.0,web
u003132,control,0,0.0,ios
u003133,control,1,32.17,web
u003134,control,0,0.0,android
u003135,control,1,22.37,web
u003136,control,0,0.0,web
u003137,control,0,0.0,ios
u003138,control,0,0.0,android
u003139,control,0,0.0,ios
u003140,control,0,0.0,android
u003141,control,0,0.0,ios
u003142,control,0,0.0,ios
u003143,control,0,0.0,ios
u003144,control,0,0.0,ios
u003145,control,0,0.0,ios
u003146,control,0,0.0,web
u003147,control,1,71.79,android
u003148,control,0,0.0,ios
u003149,control,1,106.25,android
u003150,control,1,36.51,android
u003151,control,1,38.22,android
u003152,control,1,44.98,web
u003153,control,0,0.0,web
u003154,control,0,0.0,web
u003155,control,0,0.0,android
u003156,control,0,0.0,ios
u003157,control,1,62.22,web
u003158,control,1,24.93,android
u003159,control,1,35.69,android
u003160,control,0,0.0,web
u003161,control,0,0.0,web
u003162,control,0,0.0,android
u003163,control,0,0.0,android
u003164,control,1,25.57,ios
u003165,control,0,0.0,ios
u003166,control,0,0.0,ios
u003167,control,0,0.0,ios
u003168,control,0,0.0,android
u003169,control,1,28.0,ios
u003170,control,1,89.48,web
u003171,control,0,0.0,ios
u003172,control,0,0.0,ios
u003173,control,0,0.0,web
u003174,control,1,15.86,android
u003175,control,1,84.89,ios
u003176,control,1,46.9,android
u003177,control,0,0.0,ios
u003178,control,0,0.0,android
u003179,control,0,0.0,ios
u003180,control,0,0.0,web
u003181,control,0,0.0,web
u003182,control,1,33.09,web
u003183,control,1,30.0,android
u003184,control,0,0.0,web
u003185,control,0,0.0,web
u003186,control,1,55.52,web
u003187,control,0,0.0,android
u003188,control,0,0.0,ios
u003189,control,1,37.69,web
u003190,control,0,0.0,ios
u003191,control,1,91.18,web
